user_id,signup_month,acquisition_channel,onboarding_path,device,account_segment,signed_up,email_verified,profile_completed,listing_connected,first_report_published,converted_to_paid,retained_day_30,retained_day_90,teammate_invited,days_to_activation,mrr_usd
U106958,2026-02,Partner / Agency,Self-serve,Mobile,Agency,1,1,1,1,1,0,0,0,1,4.9,0.0
U106959,2026-04,Meta Ads,Guided setup,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,5.3,0.0
U106960,2026-03,SEO / Organic,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,0,13.9,0.0
U106961,2026-07,LinkedIn Ads,Self-serve,Mobile,Single location,1,0,0,0,0,0,0,0,0,,0.0
U106962,2026-06,Email / Lifecycle,Guided setup,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U106963,2026-03,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U106964,2026-04,Google Search Ads,Guided setup,Desktop,Multi-location,1,1,1,1,1,1,1,1,1,5.2,140.71
U106965,2026-05,Google Search Ads,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,0,,0.0
U106966,2026-06,Google Search Ads,Self-serve,Desktop,Agency,1,1,1,1,0,0,0,0,0,,0.0
U106967,2026-07,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,3.9,0.0
U106968,2026-02,LinkedIn Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U106969,2026-07,Meta Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U106970,2026-02,Google Search Ads,Guided setup,Mobile,Agency,1,1,1,0,0,0,0,0,1,,0.0
U106971,2026-05,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,1,,0.0
U106972,2026-05,SEO / Organic,Guided setup,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U106973,2026-02,Google Search Ads,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U106974,2026-04,SEO / Organic,Guided setup,Desktop,Agency,1,1,1,1,1,0,0,0,1,1.2,0.0
U106975,2026-03,Meta Ads,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U106976,2026-03,Meta Ads,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U106977,2026-04,Email / Lifecycle,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U106978,2026-06,Email / Lifecycle,Self-serve,Mobile,Single location,1,1,1,1,0,0,0,0,1,,0.0
U106979,2026-02,Email / Lifecycle,Self-serve,Desktop,Agency,1,1,1,1,0,0,0,0,0,,0.0
U106980,2026-05,Meta Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U106981,2026-06,Meta Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U106982,2026-07,SEO / Organic,Self-serve,Mobile,Single location,1,1,1,1,0,0,0,0,1,,0.0
U106983,2026-04,Meta Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,1,,0.0
U106984,2026-02,Meta Ads,Self-serve,Desktop,Agency,1,0,0,0,0,0,0,0,0,,0.0
U106985,2026-02,SEO / Organic,Guided setup,Desktop,Agency,1,1,1,0,0,0,0,0,0,,0.0
U106986,2026-07,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U106987,2026-03,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,1,1,1,1,1,0,11.1,163.34
U106988,2026-07,SEO / Organic,Guided setup,Desktop,Multi-location,1,1,1,1,0,0,0,0,0,,0.0
U106989,2026-06,Google Search Ads,Guided setup,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U106990,2026-03,Meta Ads,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U106991,2026-05,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,1,1,1,1,1,1,3.2,113.79
U106992,2026-03,Google Search Ads,Guided setup,Mobile,Single location,1,1,1,1,1,0,0,0,1,6.0,0.0
U106993,2026-06,Meta Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U106994,2026-06,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,4.0,0.0
U106995,2026-07,Google Search Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U106996,2026-07,Meta Ads,Guided setup,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U106997,2026-03,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,1,1,0,0,0,0,0,,0.0
U106998,2026-06,Meta Ads,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U106999,2026-05,Meta Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107000,2026-07,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107001,2026-03,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107002,2026-02,Meta Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,8.6,0.0
U107003,2026-04,Meta Ads,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U107004,2026-07,LinkedIn Ads,Self-serve,Mobile,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U107005,2026-06,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,6.9,0.0
U107006,2026-06,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U107007,2026-06,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107008,2026-06,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107009,2026-05,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107010,2026-03,Partner / Agency,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U107011,2026-05,Meta Ads,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U107012,2026-07,SEO / Organic,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107013,2026-07,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,0,6.7,0.0
U107014,2026-04,SEO / Organic,Self-serve,Mobile,Multi-location,1,1,1,1,0,0,0,0,0,,0.0
U107015,2026-07,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107016,2026-04,Email / Lifecycle,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U107017,2026-06,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,1,1,0,0,0,0,1,,0.0
U107018,2026-07,SEO / Organic,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U107019,2026-04,Meta Ads,Self-serve,Mobile,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U107020,2026-06,SEO / Organic,Guided setup,Desktop,Agency,1,1,1,1,1,0,0,0,1,1.5,0.0
U107021,2026-07,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U107022,2026-05,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,3.0,0.0
U107023,2026-03,Partner / Agency,Guided setup,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107024,2026-07,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,1,0,0,0,0,0,,0.0
U107025,2026-06,LinkedIn Ads,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107026,2026-06,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,4.7,0.0
U107027,2026-04,Google Search Ads,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107028,2026-03,Google Search Ads,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,1,2.4,0.0
U107029,2026-03,Meta Ads,Guided setup,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U107030,2026-03,Google Search Ads,Self-serve,Mobile,Agency,1,1,0,0,0,0,0,0,0,,0.0
U107031,2026-05,Google Search Ads,Guided setup,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U107032,2026-03,LinkedIn Ads,Guided setup,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107033,2026-07,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,0,4.5,0.0
U107034,2026-06,Email / Lifecycle,Self-serve,Mobile,Single location,1,0,0,0,0,0,0,0,0,,0.0
U107035,2026-07,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,7.1,0.0
U107036,2026-03,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107037,2026-02,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107038,2026-07,Meta Ads,Guided setup,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U107039,2026-02,Meta Ads,Guided setup,Desktop,Agency,1,1,1,1,1,0,0,0,1,3.2,0.0
U107040,2026-04,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,1,1,1,0,0,0,0,0,,0.0
U107041,2026-05,Partner / Agency,Guided setup,Mobile,Agency,1,1,1,0,0,0,0,0,1,,0.0
U107042,2026-04,Meta Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,1,,0.0
U107043,2026-03,LinkedIn Ads,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107044,2026-04,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,8.2,0.0
U107045,2026-06,SEO / Organic,Guided setup,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107046,2026-05,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,1,,0.0
U107047,2026-04,SEO / Organic,Self-serve,Desktop,Agency,1,1,1,1,1,1,1,1,1,6.6,150.13
U107048,2026-03,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,1,1,1,1,1,0,6.4,136.09
U107049,2026-07,Meta Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U107050,2026-07,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U107051,2026-04,SEO / Organic,Self-serve,Desktop,Agency,1,0,0,0,0,0,0,0,0,,0.0
U107052,2026-06,Google Search Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U107053,2026-05,Meta Ads,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U107054,2026-06,Partner / Agency,Guided setup,Desktop,Agency,1,1,1,0,0,0,0,0,0,,0.0
U107055,2026-07,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,5.1,0.0
U107056,2026-07,Email / Lifecycle,Guided setup,Mobile,Multi-location,1,1,1,1,1,0,0,0,1,3.0,0.0
U107057,2026-04,Email / Lifecycle,Self-serve,Mobile,Multi-location,1,1,1,1,0,0,0,0,0,,0.0
U107058,2026-03,SEO / Organic,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107059,2026-04,Partner / Agency,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107060,2026-06,Meta Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U107061,2026-06,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,7.7,0.0
U107062,2026-05,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107063,2026-07,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,1,1,1,1,0,0,7.4,111.61
U107064,2026-05,Google Search Ads,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,0,3.1,0.0
U107065,2026-04,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107066,2026-04,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107067,2026-02,Google Search Ads,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107068,2026-02,Partner / Agency,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U107069,2026-07,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,0,0,1,1,1,0,,155.51
U107070,2026-02,Meta Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U107071,2026-05,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,4.8,0.0
U107072,2026-03,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,1,1,1,0,0,0,0,0,,0.0
U107073,2026-04,Google Search Ads,Guided setup,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107074,2026-07,Google Search Ads,Guided setup,Mobile,Agency,1,1,1,1,1,0,0,0,1,2.3,0.0
U107075,2026-06,Meta Ads,Self-serve,Mobile,Single location,1,0,0,0,0,0,0,0,0,,0.0
U107076,2026-07,Google Search Ads,Self-serve,Desktop,Agency,1,1,1,1,1,0,0,0,1,9.1,0.0
U107077,2026-04,LinkedIn Ads,Self-serve,Desktop,Agency,1,1,1,1,1,0,0,0,1,6.8,0.0
U107078,2026-02,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107079,2026-03,Google Search Ads,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,1,1.4,0.0
U107080,2026-07,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,3.5,0.0
U107081,2026-05,SEO / Organic,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U107082,2026-05,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U107083,2026-04,Partner / Agency,Self-serve,Desktop,Agency,1,1,1,1,1,0,0,0,1,10.8,0.0
U107084,2026-07,Meta Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U107085,2026-07,Email / Lifecycle,Self-serve,Mobile,Single location,1,1,1,1,1,1,1,1,0,6.9,190.51
U107086,2026-02,LinkedIn Ads,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107087,2026-06,Meta Ads,Self-serve,Desktop,Agency,1,1,1,1,0,0,0,0,0,,0.0
U107088,2026-07,Email / Lifecycle,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107089,2026-07,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U107090,2026-02,LinkedIn Ads,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107091,2026-06,Meta Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U107092,2026-06,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107093,2026-07,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107094,2026-07,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,4.8,0.0
U107095,2026-04,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,12.1,0.0
U107096,2026-05,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U107097,2026-06,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,4.0,0.0
U107098,2026-06,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107099,2026-04,Google Search Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U107100,2026-07,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107101,2026-06,Meta Ads,Self-serve,Desktop,Agency,1,1,1,1,1,0,0,0,1,11.1,0.0
U107102,2026-04,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,1,1,1,1,1,1,1,5.0,182.12
U107103,2026-02,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107104,2026-03,Meta Ads,Self-serve,Mobile,Agency,1,0,0,0,0,0,0,0,0,,0.0
U107105,2026-06,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107106,2026-04,Google Search Ads,Self-serve,Desktop,Agency,1,1,0,0,0,0,0,0,0,,0.0
U107107,2026-02,Meta Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U107108,2026-04,Email / Lifecycle,Guided setup,Mobile,Agency,1,1,1,1,1,0,0,0,1,7.1,0.0
U107109,2026-05,Meta Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U107110,2026-02,Google Search Ads,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,0,,0.0
U107111,2026-02,Google Search Ads,Guided setup,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107112,2026-02,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107113,2026-04,SEO / Organic,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107114,2026-05,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107115,2026-07,Google Search Ads,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,1,7.3,0.0
U107116,2026-05,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107117,2026-06,Google Search Ads,Self-serve,Mobile,Multi-location,1,1,1,1,1,0,0,0,1,6.6,0.0
U107118,2026-02,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,9.3,0.0
U107119,2026-07,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,8.3,0.0
U107120,2026-05,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,5.9,0.0
U107121,2026-02,Partner / Agency,Guided setup,Desktop,Agency,1,1,1,1,1,1,1,1,1,1.6,130.41
U107122,2026-07,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107123,2026-06,Meta Ads,Guided setup,Desktop,Single location,1,1,1,1,0,0,0,0,1,,0.0
U107124,2026-03,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107125,2026-05,Meta Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U107126,2026-06,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,5.7,0.0
U107127,2026-06,SEO / Organic,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,1,6.6,0.0
U107128,2026-02,SEO / Organic,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U107129,2026-06,Meta Ads,Self-serve,Mobile,Agency,1,0,0,0,0,0,0,0,0,,0.0
U107130,2026-02,Google Search Ads,Self-serve,Desktop,Agency,1,0,0,0,0,0,0,0,0,,0.0
U107131,2026-02,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,1,0,0,0,0,1,,0.0
U107132,2026-07,Meta Ads,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,1,2.6,0.0
U107133,2026-05,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U107134,2026-05,Google Search Ads,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,1,5.7,0.0
U107135,2026-06,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107136,2026-05,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,1,0,0,0,0,0,,0.0
U107137,2026-03,SEO / Organic,Self-serve,Mobile,Agency,1,1,0,0,0,0,0,0,0,,0.0
U107138,2026-03,Meta Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U107139,2026-03,Meta Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U107140,2026-06,Partner / Agency,Self-serve,Mobile,Agency,1,1,1,1,1,1,1,1,1,4.0,157.02
U107141,2026-06,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,9.0,0.0
U107142,2026-07,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U107143,2026-07,Email / Lifecycle,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107144,2026-06,Meta Ads,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,1,9.7,0.0
U107145,2026-05,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,3.6,0.0
U107146,2026-02,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,1,,0.0
U107147,2026-04,Google Search Ads,Self-serve,Mobile,Agency,1,1,0,0,0,0,0,0,0,,0.0
U107148,2026-05,Meta Ads,Self-serve,Mobile,Single location,1,0,0,0,0,0,0,0,0,,0.0
U107149,2026-02,Meta Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U107150,2026-03,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,4.7,0.0
U107151,2026-05,Email / Lifecycle,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,1,,0.0
U107152,2026-05,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U107153,2026-04,SEO / Organic,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,0,1.4,0.0
U107154,2026-04,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,1,1,1,1,1,0,3.2,142.03
U107155,2026-02,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U107156,2026-06,Google Search Ads,Guided setup,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107157,2026-05,Partner / Agency,Guided setup,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U107158,2026-05,Google Search Ads,Guided setup,Desktop,Single location,1,1,1,1,1,1,1,1,0,2.3,137.13
U107159,2026-04,LinkedIn Ads,Self-serve,Mobile,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U107160,2026-06,Google Search Ads,Self-serve,Mobile,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U107161,2026-03,Google Search Ads,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,1,,0.0
U107162,2026-07,Meta Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U107163,2026-07,SEO / Organic,Self-serve,Desktop,Agency,1,0,0,0,0,0,0,0,0,,0.0
U107164,2026-04,SEO / Organic,Self-serve,Mobile,Agency,1,1,1,1,1,0,0,0,1,9.8,0.0
U107165,2026-06,Partner / Agency,Guided setup,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,3.2,0.0
U107166,2026-07,Meta Ads,Self-serve,Mobile,Single location,1,0,0,0,0,0,0,0,0,,0.0
U107167,2026-06,Google Search Ads,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107168,2026-06,Meta Ads,Self-serve,Mobile,Single location,1,1,1,1,0,0,0,0,0,,0.0
U107169,2026-07,Meta Ads,Self-serve,Mobile,Single location,1,1,1,1,1,0,0,0,1,4.5,0.0
U107170,2026-03,SEO / Organic,Guided setup,Mobile,Multi-location,1,1,1,1,1,1,1,1,1,4.2,174.08
U107171,2026-07,Meta Ads,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,0,,0.0
U107172,2026-06,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107173,2026-04,LinkedIn Ads,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,0,10.1,0.0
U107174,2026-04,SEO / Organic,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U107175,2026-03,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107176,2026-02,LinkedIn Ads,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U107177,2026-04,LinkedIn Ads,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U107178,2026-06,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,1,1,1,1,1,0,8.9,134.25
U107179,2026-07,SEO / Organic,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107180,2026-03,Google Search Ads,Guided setup,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U107181,2026-06,SEO / Organic,Self-serve,Mobile,Single location,1,0,0,0,0,0,0,0,0,,0.0
U107182,2026-03,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,6.1,0.0
U107183,2026-04,Meta Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107184,2026-04,Meta Ads,Self-serve,Desktop,Multi-location,1,1,1,1,0,0,0,0,1,,0.0
U107185,2026-06,Google Search Ads,Self-serve,Mobile,Single location,1,0,0,0,0,0,0,0,0,,0.0
U107186,2026-05,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,4.6,0.0
U107187,2026-06,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,0,0,1,1,0,0,,134.64
U107188,2026-07,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,6.1,0.0
U107189,2026-06,Email / Lifecycle,Guided setup,Mobile,Multi-location,1,1,1,0,0,0,0,0,1,,0.0
U107190,2026-05,Email / Lifecycle,Guided setup,Desktop,Multi-location,1,1,1,1,1,1,1,1,1,2.6,120.71
U107191,2026-06,Meta Ads,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U107192,2026-04,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,10.3,0.0
U107193,2026-04,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107194,2026-04,Meta Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107195,2026-02,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U107196,2026-07,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,0,13.3,0.0
U107197,2026-04,SEO / Organic,Self-serve,Desktop,Agency,1,1,1,1,1,0,0,0,1,5.4,0.0
U107198,2026-04,SEO / Organic,Self-serve,Desktop,Agency,1,0,0,0,0,0,0,0,0,,0.0
U107199,2026-07,Google Search Ads,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,0,,0.0
U107200,2026-03,Meta Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U107201,2026-06,Google Search Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U107202,2026-06,SEO / Organic,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,0,3.9,0.0
